revendeur,categorie,titre,image,url,desc,prix,date
tunisianet,Bureautique,Classeur DONAU dos de 50mm / Gris,http://www.tunisianet.com.tn/45606-home/classeur-donau-dos-de-50mm-gris.jpg,http://www.tunisianet.com.tn/classeurs/16090-classeur-donau-dos-de-50mm-gris.html,Classeur à levier A4 dos de 50mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Gris,3.500,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 50mm / Rouge,http://www.tunisianet.com.tn/45607-home/classeur-donau-dos-de-50mm-rouge.jpg,http://www.tunisianet.com.tn/classeurs/16091-classeur-donau-dos-de-50mm-rouge.html,Classeur à levier A4 dos de 50mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Rouge,3.500,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 50mm / Noir,http://www.tunisianet.com.tn/45605-home/classeur-donau-dos-de-50mm-noir.jpg,http://www.tunisianet.com.tn/classeurs/16089-classeur-donau-dos-de-50mm-noir.html,Classeur à levier A4 dos de 50mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Noir,3.500,2016/05/31
tunisianet,Bureautique,Porte-documents A4 Foldermate,http://www.tunisianet.com.tn/36683-home/porte-documents-a4-foldermate.jpg,http://www.tunisianet.com.tn/portes-documents/12935-porte-documents-a4-foldermate.html,Porte documents - Format A4﻿ - Trou universel adapté à toute reliure﻿,3.500,2016/05/31
tunisianet,Bureautique,Classeur rembordé 4 anneaux en D de 25mm / Vert,http://www.tunisianet.com.tn/31913-home/classeur-remborde-4-anneaux-en-d-de-25mm-vert.jpg,http://www.tunisianet.com.tn/classeurs/11200-classeur-remborde-4-anneaux-en-d-de-25mm-vert.html,"Classeur rembordé polypropylène 4 anneaux en D de 25mm en 3ème de couverture - Anneaux en D pour un alignement parfait des feuilles et des intercalaires - Pour documents A4 et A4+, idéal pour utiliser avec des pochettes perforées et intercalaires A4+ - Ouverture simultanée des 4 anneaux, porte-étiquette et étiquette papier - Ouverture automatique -...",3.500,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 50mm / Vert,http://www.tunisianet.com.tn/45604-home/classeur-donau-dos-de-50mm-vert.jpg,http://www.tunisianet.com.tn/classeurs/16088-classeur-donau-dos-de-50mm-vert.html,Classeur à levier A4 dos de 50mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Vert,3.500,2016/05/31
tunisianet,Bureautique,Classeur rembordé Krea Cover 4 anneaux en D 25mm / Blanc,http://www.tunisianet.com.tn/31883-home/classeur-remborde-krea-cover-4-anneaux-en-d-25mm-blanc.jpg,http://www.tunisianet.com.tn/classeurs/11183-classeur-remborde-krea-cover-4-anneaux-en-d-25mm-blanc.html,"Classeur 4 anneaux en D 25mm rembordé Krea Cover - 2 pochettes de personnalisation en 1ère de couverture et sur le dos - Pour documents A4 et A4+, idéal pour utiliser avec des pochettes perforées et intercalaires A4+ - 2 pochettes cristal intérieures en 2ème et 3ème de couverture - Couleur blanc",3.700,2016/05/31
tunisianet,Bureautique,Porte documents A4 / 120 vues transparent,http://www.tunisianet.com.tn/39029-home/porte-documents-a4-120-vues-transparent.jpg,http://www.tunisianet.com.tn/portes-documents/13809-porte-documents-a4-120-vues-transparent.html,"Porte documents 120 vues - Format A4﻿﻿ - Polyvalent, robuste et très pratique pour la maison et le bureau﻿﻿﻿ - Couleurs: Bleu clair, Vert clair, Orange, Rose et Rose fushia",3.750,2016/05/31
tunisianet,Bureautique,Porte documents A4 / 120 vues,http://www.tunisianet.com.tn/39019-home/porte-documents-a4-120-vues.jpg,http://www.tunisianet.com.tn/portes-documents/13799-porte-documents-a4-120-vues.html,"Porte documents 120 vues - Format A4﻿﻿ - Polyvalent, robuste et très pratique pour la maison et le bureau﻿﻿﻿ - Couleurs: Noir, Rouge, Bleu, Vert et Jaune",3.750,2016/05/31
tunisianet,Bureautique,Classeur A4 Polypropylène 4 anneaux dos 40mm,http://www.tunisianet.com.tn/44740-home/classeur-a4-polypropylene-4-anneaux-dos-40mm.jpg,http://www.tunisianet.com.tn/classeurs/15796-classeur-a4-polypropylene-4-anneaux-dos-40mm.html,Classeur A4 Polypropylène ﻿dos 40 mm﻿ - 4 anneaux - Anneaux ronds﻿ - Format à classer A4 - Capacité (feuillets 80gr.) : 275﻿ - Pas d'étiquette﻿ - Dimensions 320X260 mm,3.800,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Bleu,http://www.tunisianet.com.tn/45602-home/classeur-donau-dos-de-75mm-bleu.jpg,http://www.tunisianet.com.tn/classeurs/16086-classeur-donau-dos-de-75mm-bleu.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Bleu,3.900,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Noir,http://www.tunisianet.com.tn/45594-home/classeur-donau-dos-de-75mm-noir.jpg,http://www.tunisianet.com.tn/classeurs/16078-classeur-donau-dos-de-75mm-noir.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Noir,3.900,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Orange,http://www.tunisianet.com.tn/45599-home/classeur-donau-dos-de-75mm-orange.jpg,http://www.tunisianet.com.tn/classeurs/16083-classeur-donau-dos-de-75mm-orange.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Orange,3.900,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Rose,http://www.tunisianet.com.tn/45603-home/classeur-donau-dos-de-75mm-rose.jpg,http://www.tunisianet.com.tn/classeurs/16087-classeur-donau-dos-de-75mm-rose.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Rose,3.900,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Vert,http://www.tunisianet.com.tn/45596-home/classeur-donau-dos-de-75mm-vert.jpg,http://www.tunisianet.com.tn/classeurs/16080-classeur-donau-dos-de-75mm-vert.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Vert,3.900,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Jaune,http://www.tunisianet.com.tn/45597-home/classeur-donau-dos-de-75mm-jaune.jpg,http://www.tunisianet.com.tn/classeurs/16081-classeur-donau-dos-de-75mm-jaune.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Jaune,3.900,2016/05/31
tunisianet,Bureautique,Classeur DONAU dos de 75mm / Blanc,http://www.tunisianet.com.tn/45598-home/classeur-donau-dos-de-75mm-blanc.jpg,http://www.tunisianet.com.tn/classeurs/16082-classeur-donau-dos-de-75mm-blanc.html,Classeur à levier A4 dos de 75mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Couleur Blanc,3.900,2016/05/31
tunisianet,Bureautique,Porte documents 80 vues polyclass A4,http://www.tunisianet.com.tn/32953-home/porte-documents-80-vues-polyclass-a4.jpg,http://www.tunisianet.com.tn/portes-documents/11606-porte-documents-80-vues-polyclass-a4.html,Porte documents polyclass - 40 Pochettes﻿ - 80 Vues - Pour Papier A4,4.000,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Rouge,http://www.tunisianet.com.tn/31918-home/classeur-a-levier-pvc-a4-dos-de-50mm-rouge.jpg,http://www.tunisianet.com.tn/classeurs/11204-classeur-a-levier-pvc-a4-dos-de-50mm-rouge.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur rouge,4.100,2016/05/31
tunisianet,Bureautique,Porte documents A4 / 140 vues,http://www.tunisianet.com.tn/39020-home/porte-documents-a4-140-vues.jpg,http://www.tunisianet.com.tn/portes-documents/13800-porte-documents-a4-140-vues.html,"Porte documents 140 vues - Format A4﻿﻿ - Polyvalent, robuste et très pratique pour la maison et le bureau﻿﻿﻿ - Couleurs: Noir, Rouge, Bleu, Vert et Jaune",4.150,2016/05/31
tunisianet,Bureautique,Porte documents A4 / 140 vues transparent,http://www.tunisianet.com.tn/39030-home/porte-documents-a4-140-vues-transparent.jpg,http://www.tunisianet.com.tn/portes-documents/13810-porte-documents-a4-140-vues-transparent.html,"Porte documents 140 vues - Format A4﻿﻿ - Polyvalent, robuste et très pratique pour la maison et le bureau﻿﻿﻿ - Couleurs: Bleu clair, Vert clair, Orange, Rose et Rose fushia",4.150,2016/05/31
tunisianet,Bureautique,Classeur personnalisable 2 Faces D25 Dos 40mm / Blanc,http://www.tunisianet.com.tn/34516-home/classeur-personnalisable-2-faces-d25-dos-40mm-blanc.jpg,http://www.tunisianet.com.tn/classeurs/12261-classeur-personnalisable-2-faces-d25-dos-40mm-blanc.html,"Classeur personnalisable 2 faces 40mm - 4 anneaux en D 25mm - Pour documents A4 et A4+, idéal pour utiliser avec des pochettes perforées et intercalaires A4+ - 2 pochettes cristal de personnalisation sur la 1ère couverture et le dos pour choisir vous-même votre visuel - Couleur blanc",4.300,2016/05/31
tunisianet,Bureautique,Porte documents 100 vues polyclass A4 à 50 Pochettes,http://www.tunisianet.com.tn/32954-home/porte-documents-100-vues-polyclass-a4-a-50-pochettes.jpg,http://www.tunisianet.com.tn/portes-documents/11607-porte-documents-100-vues-polyclass-a4-a-50-pochettes.html,Porte documents polyclass - 50 Pochettes﻿ - 100 Vues - Pour Papier A4,4.300,2016/05/31
tunisianet,Bureautique,Classeur A4 PVC 4 anneaux dos 30mm,http://www.tunisianet.com.tn/34496-home/classeur-a4-pvc-4-anneaux-dos-30mm.jpg,http://www.tunisianet.com.tn/classeurs/12249-classeur-a4-pvc-4-anneaux-dos-30mm.html,Classeur A4 PVC dos 30mm﻿ - 4 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X260 mm,4.350,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Blanc,http://www.tunisianet.com.tn/31923-home/classeur-a-levier-pvc-a4-dos-de-50mm-blanc.jpg,http://www.tunisianet.com.tn/classeurs/11208-classeur-a-levier-pvc-a4-dos-de-50mm-blanc.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿blanc,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Rose,http://www.tunisianet.com.tn/31921-home/classeur-a-levier-pvc-a4-dos-de-50mm-rose.jpg,http://www.tunisianet.com.tn/classeurs/11207-classeur-a-levier-pvc-a4-dos-de-50mm-rose.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿rose,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Rose Fuchsia,http://www.tunisianet.com.tn/31920-home/classeur-a-levier-pvc-a4-dos-de-50mm-rose-fuchsia.jpg,http://www.tunisianet.com.tn/classeurs/11206-classeur-a-levier-pvc-a4-dos-de-50mm-rose-fuchsia.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿rose fuchsia﻿,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Vert,http://www.tunisianet.com.tn/31898-home/classeur-a-levier-pvc-a4-dos-de-70mm-vert.jpg,http://www.tunisianet.com.tn/classeurs/11190-classeur-a-levier-pvc-a4-dos-de-70mm-vert.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur vert,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Gris,http://www.tunisianet.com.tn/31929-home/classeur-a-levier-pvc-a4-dos-de-70mm-gris.jpg,http://www.tunisianet.com.tn/classeurs/11211-classeur-a-levier-pvc-a4-dos-de-70mm-gris.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur gris,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Gris,http://www.tunisianet.com.tn/31956-home/classeur-a-levier-pvc-a4-dos-de-50mm-gris.jpg,http://www.tunisianet.com.tn/classeurs/11223-classeur-a-levier-pvc-a4-dos-de-50mm-gris.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿gris,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Noir,http://www.tunisianet.com.tn/31954-home/classeur-a-levier-pvc-a4-dos-de-50mm-noir.jpg,http://www.tunisianet.com.tn/classeurs/11222-classeur-a-levier-pvc-a4-dos-de-50mm-noir.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿noir,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Framboise,http://www.tunisianet.com.tn/31919-home/classeur-a-levier-pvc-a4-dos-de-50mm-framboise.jpg,http://www.tunisianet.com.tn/classeurs/11205-classeur-a-levier-pvc-a4-dos-de-50mm-framboise.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿framboise,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Violet,http://www.tunisianet.com.tn/31925-home/classeur-a-levier-pvc-a4-dos-de-50mm-violet.jpg,http://www.tunisianet.com.tn/classeurs/11209-classeur-a-levier-pvc-a4-dos-de-50mm-violet.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur ﻿violet,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Saumon,http://www.tunisianet.com.tn/31904-home/classeur-a-levier-pvc-a4-dos-de-70mm-saumon.jpg,http://www.tunisianet.com.tn/classeurs/11194-classeur-a-levier-pvc-a4-dos-de-70mm-saumon.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur saumon﻿,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Rose,http://www.tunisianet.com.tn/31901-home/classeur-a-levier-pvc-a4-dos-de-70mm-rose.jpg,http://www.tunisianet.com.tn/classeurs/11192-classeur-a-levier-pvc-a4-dos-de-70mm-rose.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur rose,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Vert,http://www.tunisianet.com.tn/31917-home/classeur-a-levier-pvc-a4-dos-de-50mm-vert.jpg,http://www.tunisianet.com.tn/classeurs/11203-classeur-a-levier-pvc-a4-dos-de-50mm-vert.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur Vert,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Blanc,http://www.tunisianet.com.tn/31907-home/classeur-a-levier-pvc-a4-dos-de-70mm-blanc.jpg,http://www.tunisianet.com.tn/classeurs/11196-classeur-a-levier-pvc-a4-dos-de-70mm-blanc.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur blanc,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Framboise,http://www.tunisianet.com.tn/31906-home/classeur-a-levier-pvc-a4-dos-de-70mm-framboise.jpg,http://www.tunisianet.com.tn/classeurs/11195-classeur-a-levier-pvc-a4-dos-de-70mm-framboise.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur framboise﻿,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Bleu clair,http://www.tunisianet.com.tn/31914-home/classeur-a-levier-pvc-a4-dos-de-50mm-bleu-clair.jpg,http://www.tunisianet.com.tn/classeurs/11201-classeur-a-levier-pvc-a4-dos-de-50mm-bleu-clair.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur bleu clair,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 50mm / Vert foncé,http://www.tunisianet.com.tn/31916-home/classeur-a-levier-pvc-a4-dos-de-50mm-vert-fonce.jpg,http://www.tunisianet.com.tn/classeurs/11202-classeur-a-levier-pvc-a4-dos-de-50mm-vert-fonce.html,Classeur à levier PVC A4 dos de 50mm - Grand porte-étiquette et étiquette utilisable recto/verso - Etiquette de dos Soudée - Format extérieur 320x290 mm - Format à classer A4 - Capacité en nombre de feuilles 400 - Couleur Vert foncé﻿,4.600,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Marron,http://www.tunisianet.com.tn/31911-home/classeur-a-levier-pvc-a4-dos-de-70mm-marron.jpg,http://www.tunisianet.com.tn/classeurs/11198-classeur-a-levier-pvc-a4-dos-de-70mm-marron.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur marron,4.600,2016/05/31
tunisianet,Bureautique,Porte documents A4 / 160 vues,http://www.tunisianet.com.tn/39021-home/porte-documents-a4-160-vues.jpg,http://www.tunisianet.com.tn/portes-documents/13801-porte-documents-a4-160-vues.html,"Porte documents 160 vues - Format A4﻿﻿ - Polyvalent, robuste et très pratique pour la maison et le bureau﻿﻿﻿ - Couleurs: Noir, Rouge, Bleu, Vert et Jaune",4.700,2016/05/31
tunisianet,Bureautique,Porte documents A4 / 160 vues transparent,http://www.tunisianet.com.tn/39031-home/porte-documents-a4-160-vues-transparent.jpg,http://www.tunisianet.com.tn/portes-documents/13811-porte-documents-a4-160-vues-transparent.html,"Porte documents 160 vues - Format A4﻿﻿ - Polyvalent, robuste et très pratique pour la maison et le bureau﻿﻿﻿ - Couleurs: Bleu clair, Vert clair, Orange, Rose et Rose fushia",4.700,2016/05/31
tunisianet,Bureautique,Classeur à anneaux Rainbow Esselte A4 / 25 mm,http://www.tunisianet.com.tn/50245-home/classeur-a-anneaux-rainbow-esselte-a4-25-mm.jpg,http://www.tunisianet.com.tn/classeurs/17713-classeur-a-anneaux-rainbow-esselte-a4-25-mm.html,Classeur à anneaux Rainbow Esselte ﻿ - Pour format A4 - Largeur de dos: 42 mm﻿ - Mécanisme standard à 4 anneaux ronds - Diamètre d'anneau: 25 mm﻿ - Papier à l'extérieur et doublure papier gris à l'intérieur - Etiquette de dos collée - Produit extrêmement résistant fait de carton épais et robuste - Capacité de 190 feuilles A4...,4.700,2016/05/31
tunisianet,Bureautique,Classeur personnalisable 2 Faces D35 Dos 50mm / Blanc,http://www.tunisianet.com.tn/34517-home/classeur-personnalisable-2-faces-d35-dos-50mm-blanc.jpg,http://www.tunisianet.com.tn/classeurs/12262-classeur-personnalisable-2-faces-d35-dos-50mm-blanc.html,"Classeur personnalisable 2 faces 50mm - 4 anneaux en D 35mm - Pour documents A4 et A4+, idéal pour utiliser avec des pochettes perforées et intercalaires A4+ - 2 pochettes cristal de personnalisation sur la 1ère couverture et le dos pour choisir vous-même votre visuel - Couleur blanc",4.700,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Rouge,http://www.tunisianet.com.tn/31899-home/classeur-a-levier-pvc-a4-dos-de-70mm-rouge.jpg,http://www.tunisianet.com.tn/classeurs/11191-classeur-a-levier-pvc-a4-dos-de-70mm-rouge.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur rouge,4.700,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Rose Fuchsia,http://www.tunisianet.com.tn/31903-home/classeur-a-levier-pvc-a4-dos-de-70mm-rose-fuchsia.jpg,http://www.tunisianet.com.tn/classeurs/11193-classeur-a-levier-pvc-a4-dos-de-70mm-rose-fuchsia.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur rose fuchsia﻿,4.700,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Bleu clair,http://www.tunisianet.com.tn/31933-home/classeur-a-levier-pvc-a4-dos-de-70mm-bleu-clair.jpg,http://www.tunisianet.com.tn/classeurs/11213-classeur-a-levier-pvc-a4-dos-de-70mm-bleu-clair.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur bleu clair,4.700,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Noir,http://www.tunisianet.com.tn/31927-home/classeur-a-levier-pvc-a4-dos-de-70mm-noir.jpg,http://www.tunisianet.com.tn/classeurs/11210-classeur-a-levier-pvc-a4-dos-de-70mm-noir.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur noir,4.700,2016/05/31
tunisianet,Bureautique,Classeur à levier PVC A4 dos de 70mm / Bleu,http://www.tunisianet.com.tn/31931-home/classeur-a-levier-pvc-a4-dos-de-70mm-bleu.jpg,http://www.tunisianet.com.tn/classeurs/11212-classeur-a-levier-pvc-a4-dos-de-70mm-bleu.html,Classeur à levier PVC A4 dos de 70mm - 2 anneaux - Grand porte-étiquette et étiquette utilisable recto/verso - Format à classer A4 - Dimensions 320X290 mm - Capacité en nombre de feuilles 550 - Couleur bleu,4.700,2016/05/31
tunisianet,Bureautique,Classeur à anneaux Esselte A4 Standard 35 mm / Rouge,http://www.tunisianet.com.tn/50251-home/classeur-a-anneaux-esselte-a4-standard-35-mm-rouge.jpg,http://www.tunisianet.com.tn/classeurs/17717-classeur-a-anneaux-esselte-a4-standard-35-mm-rouge.html,Classeur à levier Esselte Standard - Pour format A4 - Largeur de dos: 35 mm - Mécanisme standard à 4 anneaux ronds - Diamètre d'anneaux: 25 mm﻿ - Porte-étiquette de dos avec étiquette carton échangeable pour une identification facile du contenu﻿ - Capacité de 190 feuilles A4 (80 g/m²)﻿ - Couleur:...,4.750,2016/05/31
tunisianet,Bureautique,Classeur à anneaux Esselte A4 Standard 35 mm / Bleu,http://www.tunisianet.com.tn/50256-home/classeur-a-anneaux-esselte-a4-standard-35-mm-bleu.jpg,http://www.tunisianet.com.tn/classeurs/17719-classeur-a-anneaux-esselte-a4-standard-35-mm-bleu.html,Classeur à levier Esselte Standard - Pour format A4 - Largeur de dos: 35 mm - Mécanisme standard à 4 anneaux ronds - Diamètre d'anneaux: 25 mm﻿ - Porte-étiquette de dos avec étiquette carton échangeable pour une identification facile du contenu﻿ - Capacité de 190 feuilles A4 (80 g/m²)﻿ - Couleur:...,4.750,2016/05/31
tunisianet,Bureautique,Classeur à anneaux Esselte A4 Standard 35 mm / Noir,http://www.tunisianet.com.tn/50247-home/classeur-a-anneaux-esselte-a4-standard-35-mm-noir.jpg,http://www.tunisianet.com.tn/classeurs/17715-classeur-a-anneaux-esselte-a4-standard-35-mm-noir.html,Classeur à levier Esselte Standard - Pour format A4 - Largeur de dos: 35 mm - Mécanisme standard à 4 anneaux ronds - Diamètre d'anneaux: 25 mm﻿ - Porte-étiquette de dos avec étiquette carton échangeable pour une identification facile du contenu﻿ - Capacité de 190 feuilles A4 (80 g/m²)﻿ - Couleur:...,4.750,2016/05/31
tunisianet,Bureautique,Classeur à anneaux Esselte A4 Standard 35 mm / Vert,http://www.tunisianet.com.tn/50248-home/classeur-a-anneaux-esselte-a4-standard-35-mm-vert.jpg,http://www.tunisianet.com.tn/classeurs/17716-classeur-a-anneaux-esselte-a4-standard-35-mm-vert.html,Classeur à levier Esselte Standard - Pour format A4 - Largeur de dos: 35 mm - Mécanisme standard à 4 anneaux ronds - Diamètre d'anneaux: 25 mm﻿ - Porte-étiquette de dos avec étiquette carton échangeable pour une identification facile du contenu﻿ - Capacité de 190 feuilles A4 (80 g/m²)﻿ - Couleur:...,4.750,2016/05/31
tunisianet,Bureautique,Porte documents 140 vues polyclass A4 à 70 Pochettes,http://www.tunisianet.com.tn/32963-home/porte-documents-140-vues-polyclass-a4-a-70-pochettes.jpg,http://www.tunisianet.com.tn/portes-documents/11609-porte-documents-140-vues-polyclass-a4-a-70-pochettes.html,Porte documents polyclass - 70 Pochettes﻿ - 140 Vues - Pour Papier A4,4.800,2016/05/31
tunisianet,Bureautique,Porte Revue DONAU / Rouge,http://www.tunisianet.com.tn/46170-home/porte-revue-donau-rouge.jpg,http://www.tunisianet.com.tn/corbeilles-a-courrier/16277-porte-revue-donau-rouge.html,"Porte Revue format A4﻿ - Idéal pour ranger les magazines, catalogues, dossiers - Largeur de dos: 85 mm - Capacité: 850 feuilles de 80g﻿﻿ - Ouvertures à l'arrière pour retirer facilement de l'archive - Etiquettes d'identification sur le dos﻿﻿﻿ - Dimensions (LxPxH) : 85 x 315 x 245 mm﻿- Couleur : Rouge",5.000,2016/05/31
